"","station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed","TS","GR","RA","DZ","SN","SG","GS","PL","FG+","FG","BR","UP","HZ","FU","DU","SS","SQ","FZ","MI","PR","BC","BL","VC","year","quarter","weekday","daytime"
"14926",9,2014-01-25,"24","3","14","M","-6","4","51"," 0","-","-","M","0.03","29.02","29.84","13.7","30","16.2",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"2014","Q1","Saturday",NA
"14927",10,2014-01-25,"61","40","51","M","38","45","14"," 0","-","-","M","  T","30.13","30.12"," 7.9","24","8.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14928",11,2014-01-25,"60","36","48","M","39","43","17"," 0","-","-","0.0","  T","30.11","30.12"," 7.6","24","7.9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14929",12,2014-01-25,"61","39","50","M","38","45","15"," 0","-","-","0.0","  T","30.11","30.12"," 7.4","25","7.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14930",13,2014-01-25,"60","27","44","M","17","33","21"," 0","-","-","M","0.00","24.23","30.04"," 2.2","24","9.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14931",14,2014-01-25,"67","34","51","M","24","39","14"," 0","-","-","0.0","0.00","28.63","30.06"," 4.4","32","7.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14932",15,2014-01-25,"32","9","21","M","10","18","44"," 0","-","-","0.4","0.03","29.28","29.60"," 5.9","19","7.8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14933",16,2014-01-25,"37","15","26","M","15","24","39"," 0","-","-","M","  T","29.57","29.61","13.2","21","14.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14934",17,2014-01-25,"67","27","47","M","24","36","18"," 0","-","-","0.0","0.00","29.33","30.06"," 2.6","33","4.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14935",18,2014-01-25,"67","29","48","M","23","37","17"," 0","-","-","0.0","0.00","29.54","30.12"," 1.3","23","2.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14936",19,2014-01-25,"30","5","18","M","0","11","47"," 0","-","-","0.5","0.04","28.90","29.69","14.5","30","15.0",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"2014","Q1","Saturday",NA
"14937",20,2014-01-25,"68","33","51","M","23","39","14"," 0","-","-","0.0","0.00","29.33","30.10"," 2.5","26","4.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Saturday",NA
"14938",1,2014-01-26,"25","14","20","M","0","15","45"," 0","-","-","M","  T","29.48","29.71","11.6","25","13.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14939",2,2014-01-26,"19","8","14","M","0","11","51"," 0","-","-","  T","  T","28.51","29.70","13.7","25","15.0",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14940",3,2014-01-26,"69","36","53","M","26","40","12"," 0","-","-","0.0","0.00","29.10","29.79"," 1.8","34","8.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14941",4,2014-01-26,"76","43","60","M","39","49","5"," 0","-","-","0.0","0.00","29.12","29.85"," 1.5","20","3.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14942",5,2014-01-26,"M","M","M","M","2","M","M","M","-","-","M","M","M","29.72","13.4","25","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14943",6,2014-01-26,"73","37","55","M","38","46","10"," 0","-","-","0.0","0.00","29.29","29.85"," 8.2","20","8.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14944",7,2014-01-26,"68","34","51","M","25","39","14"," 0","-","-","0.0","0.00","28.46","29.81"," 3.7","34","9.1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14945",8,2014-01-26,"73","41","57","M","43","50","8"," 0","-","-","M","0.00","29.50","M"," 6.9","19","7.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14946",9,2014-01-26,"18","-6","6","M","-1","5","59"," 0","-","-","M","0.03","28.90","29.64","13.6","30","16.8",0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,"2014","Q1","Sunday",NA
"14947",10,2014-01-26,"61","44","53","M","44","49","12"," 0","-","-","M","  T","30.00","30.02"," 0.9","19","2.6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14948",11,2014-01-26,"61","36","49","M","42","45","16"," 0","-","-","0.0","0.00","29.99","30.03"," 1.2","24","2.0",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14949",12,2014-01-26,"62","40","51","M","44","48","14"," 0","-","-","0.0","0.00","29.99","30.03"," 0.2","28","2.4",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14950",13,2014-01-26,"57","16","37","M","14","28","28"," 0","-","-","M","  T","24.14","29.92"," 5.5","35","11.8",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14951",14,2014-01-26,"68","31","50","M","27","40","15"," 0","-","-","0.0","0.00","28.43","M"," 4.4","35","9.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14952",15,2014-01-26,"22","8","15","M","-2","12","50"," 0","-","-","  T","  T","29.23","29.67"," 9.4","26","11.8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14953",16,2014-01-26,"26","14","20","M","1","15","45"," 0","-","-","M","0.00","29.52","29.69","10.4","26","11.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14954",17,2014-01-26,"71","29","50","M","27","39","15"," 0","-","-","0.0","0.00","29.15","29.82"," 3.3","36","4.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14955",18,2014-01-26,"74","46","60","M","33","45","5"," 0","-","-","0.0","0.00","29.24","29.79"," 6.0","15","7.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14956",19,2014-01-26,"26","5","16","M","8","13","49"," 0","-","-","4.3","0.13","28.77","29.52"," 7.9","26","11.5",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"2014","Q1","Sunday",NA
"14957",20,2014-01-26,"75","46","61","M","33","47","4"," 0","-","-","0.0","0.00","29.04","29.78"," 4.9","17","6.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Sunday",NA
"14958",1,2014-01-27,"44","19","32","M","13","24","33"," 0","-","-","M","0.02","29.55","29.74"," 7.0","26","8.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14959",2,2014-01-27,"39","14","27","M","15","22","38"," 0","-","-","0.0","0.02","28.58","29.73","11.3","25","14.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14960",3,2014-01-27,"37","18","28","M","-4","16","37"," 0","-","-","0.0","0.00","29.68","30.39","16.9","01","17.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14961",4,2014-01-27,"60","34","47","M","23","38","18"," 0","-","-","  T","0.02","29.42","30.09"," 8.7","36","9.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14962",5,2014-01-27,"M","M","M","M","20","M","M","M","-","-","M","M","M","29.74","12.5","23","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14963",6,2014-01-27,"52","33","43","M","23","36","22"," 0","-","-","  T","0.01","29.58","30.08","15.1","01","15.8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14964",7,2014-01-27,"37","17","27","M","-5","16","38"," 0","-","-","0.0","0.00","28.98","30.36","19.4","01","19.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14965",8,2014-01-27,"58","38","48","M","30","40","17"," 0","-","-","M","0.00","29.67","M","10.3","36","10.0",0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14966",9,2014-01-27,"-6","-15","-10","M","-19","-10","75"," 0","-","-","M","0.00","29.61","30.39","12.9","29","13.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14967",10,2014-01-27,"75","51","63","M","51","56","2"," 0","-","-","M","  T","29.94","29.97"," 4.2","24","5.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14968",11,2014-01-27,"74","42","58","M","50","54","7"," 0","-","-","0.0","0.00","29.93","29.97"," 4.3","25","4.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14969",12,2014-01-27,"75","48","62","M","50","56","3"," 0","-","-","0.0","0.00","29.93","29.97"," 4.2","25","4.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14970",13,2014-01-27,"20","13","17","M","10","14","48"," 0","-","-","M","0.02","24.24","30.21"," 1.4","04","8.0",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14971",14,2014-01-27,"40","19","30","M","-3","18","35"," 0","-","-","0.0","0.00","28.95","30.34","18.7","01","18.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14972",15,2014-01-27,"38","16","27","M","9","19","38"," 0","-","-","  T","0.01","29.31","29.72"," 5.9","28","9.1",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14973",16,2014-01-27,"45","20","33","M","18","27","32"," 0","-","-","M","0.02","29.58","29.70"," 6.7","25","10.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14974",17,2014-01-27,"39","21","30","M","-3","18","35"," 0","-","-","0.0","0.00","29.75","30.41","13.4","01","13.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14975",18,2014-01-27,"51","25","38","M","3","28","27"," 0","-","-","0.0","0.00","29.72","30.19","17.0","01","17.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"2014","Q1","Monday",NA
"14976",19,2014-01-27,"6","-8","-1","M","-14","-3","66"," 0","-","-","0.0","0.00","29.47","30.21","16.7","29","17.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14977",20,2014-01-27,"51","26","39","M","5","29","26"," 0","-","-","0.0","0.00","29.49","30.16","15.7","01","16.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Monday",NA
"14978",1,2014-01-28,"20","11","16","M","-6","12","49"," 0","-","-","M","0.00","30.02","30.22"," 9.8","26","10.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14979",2,2014-01-28,"14","5","10","M","-8","7","55"," 0","-","-","0.0","0.00","29.02","30.20","10.1","27","10.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14980",3,2014-01-28,"31","13","22","M","-1","17","43"," 0","-","-","  T","  T","29.71","30.47"," 4.0","34","6.9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14981",4,2014-01-28,"39","27","33","M","14","28","32"," 0","-","-","  T","0.05","29.68","30.38"," 5.6","36","6.4",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14982",5,2014-01-28,"M","M","M","M","-6","M","M","M","-","-","M","M","M","30.22","11.6","28","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14983",6,2014-01-28,"37","25","31","M","17","27","34"," 0","-","-","  T","0.04","29.85","30.37","14.0","36","14.1",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14984",7,2014-01-28,"29","13","21","M","6","16","44"," 0","-","-","  T","  T","29.03","30.47"," 3.0","01","7.8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14985",8,2014-01-28,"38","29","34","M","18","29","31"," 0","-","-","M","0.00","29.98","M","10.1","36","10.4",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14986",9,2014-01-28,"0","-15","-7","M","-15","-7","72"," 0","-","-","M","0.00","29.47","30.32"," 7.2","27","7.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14987",10,2014-01-28,"62","43","53","M","51","53","12"," 0","-","-","M","0.16","29.99","30.03"," 8.5","01","9.8",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14988",11,2014-01-28,"57","40","49","M","50","50","16"," 0","-","-","0.0","0.17","29.99","30.04"," 6.8","03","8.0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14989",12,2014-01-28,"62","40","51","M","50","52","14"," 0","-","-","0.0","0.16","29.98","30.04"," 7.2","02","8.2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14990",13,2014-01-28,"32","1","17","M","3","13","48"," 0","-","-","M","  T","24.25","30.29"," 2.6","20","6.2",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14991",14,2014-01-28,"31","14","23","M","6","17","42"," 0","-","-","0.4","0.01","29.01","30.45"," 4.8","01","7.7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14992",15,2014-01-28,"16","1","9","M","-6","8","56"," 0","-","-","0.0","0.00","29.77","30.20"," 5.2","27","6.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14993",16,2014-01-28,"20","11","16","M","-5","12","49"," 0","-","-","M","0.00","30.05","30.20"," 9.2","28","9.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14994",17,2014-01-28,"33","18","26","M","1","19","39"," 0","-","-","M","  T","29.77","30.49"," 3.0","01","4.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14995",18,2014-01-28,"36","23","30","M","5","23","35"," 0","-","-","0.0","0.00","29.91","30.42"," 9.1","02","9.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14996",19,2014-01-28,"2","-12","-5","M","-13","-4","70"," 0","-","-","0.0","0.00","29.49","30.31","12.5","26","12.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14997",20,2014-01-28,"36","23","30","M","6","23","35"," 0","-","-","0.0","0.00","29.68","30.39"," 8.8","36","9.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Tuesday",NA
"14998",1,2014-01-29,"25","14","20","M","-4","15","45"," 0","-","-","M","0.00","29.93","30.11"," 8.0","26","8.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"14999",2,2014-01-29,"20","9","15","M","-4","10","50"," 0","-","-","  T","  T","28.93","30.09"," 9.4","27","9.6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15000",3,2014-01-29,"46","16","31","M","6","24","34"," 0","-","-","0.0","0.00","29.47","30.26","12.2","18","12.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15001",4,2014-01-29,"49","27","38","M","13","29","27"," 0","-","-","0.0","0.00","29.65","30.40"," 3.1","16","4.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15002",5,2014-01-29,"M","M","M","M","0","M","M","M","-","-","M","M","M","30.11"," 8.1","27","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15003",6,2014-01-29,"47","21","34","M","16","27","31"," 0","-","-","0.0","0.00","29.83","30.40"," 3.9","17","5.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15004",7,2014-01-29,"48","14","31","M","5","24","34"," 0","-","-","0.0","0.00","28.76","30.23","15.9","20","16.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15005",8,2014-01-29,"47","27","37","M","17","30","28"," 0","-","-","M","0.00","30.04","M"," 2.6","14","3.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15006",9,2014-01-29,"30","-11","10","M","1","8","55"," 0","-","-","M","0.00","29.02","29.90"," 6.2","15","6.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15007",10,2014-01-29,"44","36","40","M","34","37","25"," 0","-","-","M","0.31","30.15","30.20","15.4","36","16.0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15008",11,2014-01-29,"41","33","37","M","33","35","28"," 0","-","-","0.0","0.74","30.16","30.22"," 8.8","36","9.2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15009",12,2014-01-29,"42","35","39","M","34","36","26"," 0","-","-","0.0","0.48","30.14","30.21","10.7","36","10.8",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15010",13,2014-01-29,"50","18","34","M","15","29","31"," 0","-","-","M","0.00","23.96","29.81"," 4.7","18","6.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15011",14,2014-01-29,"50","12","31","M","6","24","34"," 0","-","-","0.0","0.00","28.75","30.23","12.9","19","13.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15012",15,2014-01-29,"22","4","13","M","-3","11","52"," 0","-","-","0.0","0.00","29.69","30.09"," 4.9","26","5.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15013",16,2014-01-29,"26","15","21","M","-3","15","44"," 0","-","-","M","0.00","29.96","30.08"," 8.5","27","8.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15014",17,2014-01-29,"49","11","30","M","8","24","35"," 0","-","-","0.0","0.00","29.54","30.28"," 7.5","19","7.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15015",18,2014-01-29,"47","19","33","M","10","26","32"," 0","-","-","0.0","0.00","29.78","30.35"," 7.4","18","7.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15016",19,2014-01-29,"22","-2","10","M","-2","8","55"," 0","-","-","0.0","0.00","29.28","30.11","11.6","23","12.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15017",20,2014-01-29,"48","15","32","M","9","26","33"," 0","-","-","0.0","0.00","29.57","30.33"," 4.9","18","6.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Wednesday",NA
"15018",1,2014-01-30,"30","13","22","M","2","16","43"," 0","-","-","M","0.00","30.15","30.33"," 6.2","22","6.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15019",2,2014-01-30,"25","4","15","M","0","13","50"," 0","-","-","0.0","0.00","29.14","30.30"," 8.5","23","9.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15020",3,2014-01-30,"51","33","42","M","17","32","23"," 0","-","-","0.0","0.00","29.13","29.88","14.9","18","15.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15021",4,2014-01-30,"65","31","48","M","36","43","17"," 0","-","-","0.0","0.00","29.30","30.06"," 5.7","18","6.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15022",5,2014-01-30,"M","M","M","M","3","M","M","M","-","-","M","M","M","30.34"," 9.7","22","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15023",6,2014-01-30,"65","24","45","M","36","42","20"," 0","-","-","0.0","0.00","29.47","30.07","11.4","18","11.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15024",7,2014-01-30,"56","33","45","M","17","33","20"," 0","-","-","0.0","0.00","28.40","29.82","14.9","18","16.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15025",8,2014-01-30,"65","30","48","M","39","44","17"," 0","-","-","M","0.00","29.72","M"," 8.8","17","9.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15026",9,2014-01-30,"26","-2","12","M","6","M","53"," 0","-","-","M","0.21","29.00","29.76","10.3","32","11.7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15027",10,2014-01-30,"44","35","40","M","33","37","25"," 0","-","-","M","0.05","30.20","30.22","14.1","01","14.6",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15028",11,2014-01-30,"42","32","37","M","31","35","28"," 0","-","-","0.0","  T","30.21","30.24"," 7.5","01","7.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15029",12,2014-01-30,"43","34","39","M","33","36","26"," 0","-","-","0.0","0.08","30.20","30.23"," 9.5","36","10.8",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15030",13,2014-01-30,"48","28","38","M","27","33","27"," 0","-","-","M","0.26","23.90","29.62"," 2.1","04","9.0",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"2014","Q1","Thursday",NA
"15031",14,2014-01-30,"57","32","45","M","19","34","20"," 0","-","-","0.0","0.00","28.39","29.82","15.5","17","17.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15032",15,2014-01-30,"28","-4","12","M","1","11","53"," 0","-","-","0.0","0.00","29.90","30.30"," 1.9","18","3.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15033",16,2014-01-30,"29","11","20","M","3","17","45"," 0","-","-","M","0.00","30.19","30.31"," 6.5","23","7.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15034",17,2014-01-30,"53","34","44","M","19","32","21"," 0","-","-","0.0","0.00","29.18","29.91","11.8","19","12.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15035",18,2014-01-30,"58","31","45","M","28","38","20"," 0","-","-","0.0","0.00","29.39","29.97","16.0","18","16.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014","Q1","Thursday",NA
"15036",19,2014-01-30,"31","21","26","M","15","22","39"," 0","-","-","0.3","0.01","29.00","29.77","14.8","22","17.0",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"2014","Q1","Thursday",NA
